time,open,high,low,close,volume,amount1,amount2,flag,timer
2023-09-20 20:00:00,1629.67,1632.84,1622.38,1626.12,624767,62476.7,101640380.532,1,1695211200000
2023-09-20 19:00:00,1629.22,1633,1628.6,1629.66,442480,44248,72136830.524,1,1695207600000
2023-09-20 18:00:00,1627.24,1629.41,1623.18,1629.21,585016,58501.6,95132054.579,1,1695204000000
2023-09-20 17:00:00,1637.54,1638.37,1617,1627.24,1896657,189665.7,308286872.485,1,1695200400000
2023-09-20 16:00:00,1634.81,1638.5,1633.5,1637.54,270485,27048.5,44255106.348,1,1695196800000
2023-09-20 15:00:00,1634.12,1636.96,1632.8,1634.82,255865,25586.5,41832731.758,1,1695193200000
2023-09-20 14:00:00,1634.36,1637.9,1630.65,1634.11,588185,58818.5,96094460.854,1,1695189600000
2023-09-20 13:00:00,1635.73,1637.52,1633.29,1634.36,426061,42606.1,69679599.81,1,1695186000000
2023-09-20 12:00:00,1637.8,1639.52,1635.4,1635.73,336670,33667,55130897.663,1,1695182400000
2023-09-20 11:00:00,1640.2,1641.96,1636.03,1637.8,386258,38625.8,63297213.418,1,1695178800000
2023-09-20 10:00:00,1648.67,1649.54,1639.5,1640.21,529370,52937,86982900.321,1,1695175200000
2023-09-20 09:00:00,1642.27,1649.2,1641.21,1648.67,370698,37069.8,61021898.873,1,1695171600000
2023-09-20 08:00:00,1643.49,1644.56,1639.15,1642.27,241750,24175,39691606.903,1,1695168000000
2023-09-20 07:00:00,1642,1645,1641.39,1643.49,204133,20413.3,33553439.285,1,1695164400000
2023-09-20 06:00:00,1641.05,1643.2,1637.54,1642.01,171979,17197.9,28212353.399,1,1695160800000
2023-09-20 05:00:00,1642.27,1642.61,1636.31,1641.05,303089,30308.9,49693420.67,1,1695157200000
2023-09-20 04:00:00,1644.27,1644.67,1638.62,1642.28,348864,34886.4,57272588.595,1,1695153600000
2023-09-20 03:00:00,1644.87,1645.4,1640.1,1644.28,312826,31282.6,51391292.216,1,1695150000000
2023-09-20 02:00:00,1645.51,1649.5,1643.52,1644.86,267250,26725,43997807.494,1,1695146400000
2023-09-20 01:00:00,1650.93,1651.08,1642.02,1645.51,557976,55797.6,91866819.925,1,1695142800000
2023-09-20 00:00:00,1656.77,1659.8,1648.21,1650.92,868311,86831.1,143626650.546,1,1695139200000
2023-09-19 23:00:00,1645.57,1659.84,1644.15,1656.98,1845783,184578.3,304866442.709,1,1695135600000
2023-09-19 22:00:00,1638.39,1647,1634,1645.57,1122798,112279.8,184290598.385,1,1695132000000
2023-09-19 21:00:00,1644.01,1648.01,1635.85,1638.38,769565,76956.5,126368542.471,1,1695128400000
2023-09-19 20:00:00,1647.67,1651.01,1640,1644,810066,81006.6,133297990.519,1,1695124800000
2023-09-19 19:00:00,1646.43,1647.67,1641.52,1647.67,491096,49109.6,80749594.425,1,1695121200000
2023-09-19 18:00:00,1653.45,1654.36,1641.27,1646.44,1036197,103619.7,170716691.714,1,1695117600000
2023-09-19 17:00:00,1643.69,1661.26,1641,1653.44,1930243,193024.3,318789119.305,1,1695114000000
2023-09-19 16:00:00,1635.85,1644.54,1635.76,1643.69,604350,60435,99108593.091,1,1695110400000
2023-09-19 15:00:00,1636.56,1638.34,1635.85,1635.86,179281,17928.1,29347357.928,1,1695106800000
2023-09-19 14:00:00,1635.89,1637.77,1632.1,1636.6,278976,27897.6,45603487.678,1,1695103200000
2023-09-19 13:00:00,1637.12,1638.26,1635.25,1635.89,163646,16364.6,26789687.858,1,1695099600000
2023-09-19 12:00:00,1634.48,1638.44,1632.72,1637.12,227396,22739.6,37187001.828,1,1695096000000
2023-09-19 11:00:00,1639.79,1640.08,1633.3,1634.49,419633,41963.3,68651789.18,1,1695092400000
2023-09-19 10:00:00,1633.19,1640,1632.24,1639.88,384986,38498.6,63008611.548,1,1695088800000
2023-09-19 09:00:00,1630.45,1634,1629.5,1633.19,311575,31157.5,50865378.413,1,1695085200000
2023-09-19 08:00:00,1636.62,1639.08,1626.19,1630.46,871609,87160.9,142181061.381,1,1695081600000
2023-09-19 07:00:00,1642.19,1642.46,1635.37,1636.62,269018,26901.8,44070325.315,1,1695078000000
2023-09-19 06:00:00,1640.42,1642.47,1637.95,1642.19,187731,18773.1,30792535.222,1,1695074400000
2023-09-19 05:00:00,1637.57,1640.49,1635.83,1640.42,130745,13074.5,21417505.544,1,1695070800000
2023-09-19 04:00:00,1640.75,1641.98,1636.8,1637.53,236656,23665.6,38785379.684,1,1695067200000
2023-09-19 03:00:00,1637.18,1645.4,1635.3,1640.74,463242,46324.2,75996130.935,1,1695063600000
2023-09-19 02:00:00,1638.67,1644.58,1633,1637.19,730510,73051,119662729.167,1,1695060000000
2023-09-19 01:00:00,1655.56,1657.41,1633.72,1638.72,1863835,186383.5,306098875.631,1,1695056400000
2023-09-19 00:00:00,1655.59,1658.76,1651.71,1655.55,629553,62955.3,104198964.14,1,1695052800000
2023-09-18 23:00:00,1657.32,1662.38,1654.21,1655.58,531607,53160.7,88177077.868,1,1695049200000
2023-09-18 22:00:00,1656.8,1659.58,1650.57,1657.33,647616,64761.6,107211483.052,1,1695045600000
2023-09-18 21:00:00,1665.24,1667.5,1652.54,1656.8,1112678,111267.8,184646659.776,1,1695042000000
2023-09-18 20:00:00,1655.73,1669,1650.57,1665.33,2030786,203078.6,337555391.911,1,1695038400000
2023-09-18 19:00:00,1648.54,1659.48,1648.54,1655.72,1241976,124197.6,205273171.039,1,1695034800000
2023-09-18 18:00:00,1638.1,1652.51,1638.1,1648.45,1695591,169559.1,279023746.499,1,1695031200000
2023-09-18 17:00:00,1633.26,1643.07,1633.26,1638.1,1104777,110477.7,180965464.521,1,1695027600000
2023-09-18 16:00:00,1633.7,1635,1630.59,1633.26,233315,23331.5,38084411.352,1,1695024000000
2023-09-18 15:00:00,1628.72,1638.78,1628.66,1633.69,944182,94418.2,154288104.873,1,1695020400000
2023-09-18 14:00:00,1629.67,1632.99,1627.68,1628.73,294143,29414.3,47953234.293,1,1695016800000
2023-09-18 13:00:00,1630.31,1635.33,1629.35,1629.66,458486,45848.6,74836998.94,1,1695013200000
2023-09-18 12:00:00,1629.84,1632.22,1626.4,1630.31,296859,29685.9,48371176.279,1,1695009600000
2023-09-18 11:00:00,1629.23,1630.92,1624.81,1629.84,441233,44123.3,71840758.022,1,1695006000000
2023-09-18 10:00:00,1616.19,1636.68,1615.68,1629.22,1761323,176132.3,286819872.489,1,1695002400000
2023-09-18 09:00:00,1612.71,1617.17,1612.7,1616.21,281809,28180.9,45515281.937,1,1694998800000
2023-09-18 08:00:00,1622.58,1624.98,1600,1612.7,1684197,168419.7,271415696.259,1,1694995200000
2023-09-18 07:00:00,1620.9,1623.67,1616.09,1622.53,294918,29491.8,47772295.331,1,1694991600000
2023-09-18 06:00:00,1619.77,1620.95,1615.55,1620.9,265026,26502.6,42895864.413,1,1694988000000
2023-09-18 05:00:00,1616.99,1620.9,1611.3,1619.76,592447,59244.7,95739656.422,1,1694984400000
2023-09-18 04:00:00,1625.93,1626.7,1612.83,1617,821553,82155.3,133032264.831,1,1694980800000
2023-09-18 03:00:00,1625.3,1627.02,1625.3,1625.93,88442,8844.2,14379697.019,1,1694977200000
2023-09-18 02:00:00,1620.08,1626.05,1617.75,1625.3,370734,37073.4,60141379.127,1,1694973600000
2023-09-18 01:00:00,1624.8,1624.91,1620,1620.09,431514,43151.4,70028576.13,1,1694970000000
2023-09-18 00:00:00,1629.66,1629.66,1624,1624.81,392046,39204.6,63753195.654,1,1694966400000
2023-09-17 23:00:00,1629,1631.8,1628.51,1629.67,144708,14470.8,23587951.895,1,1694962800000
2023-09-17 22:00:00,1628.69,1632.49,1628.23,1628.99,165215,16521.5,26935539.921,1,1694959200000
2023-09-17 21:00:00,1631.64,1631.65,1627.33,1628.68,248658,24865.8,40509850.692,1,1694955600000
2023-09-17 20:00:00,1629.4,1632.5,1629.15,1631.65,122265,12226.5,19943518.601,1,1694952000000
2023-09-17 19:00:00,1633.8,1634.36,1629.4,1629.4,188956,18895.6,30826641.046,1,1694948400000
2023-09-17 18:00:00,1633.81,1635.59,1633.13,1633.8,215523,21552.3,35216873.821,1,1694944800000
2023-09-17 17:00:00,1631.91,1634.3,1630.39,1633.8,210930,21093,34430514.3,1,1694941200000
2023-09-17 16:00:00,1627.6,1632.89,1627.04,1631.9,253386,25338.6,41317397.813,1,1694937600000
2023-09-17 15:00:00,1630.4,1630.78,1627.2,1627.6,137634,13763.4,22418284.361,1,1694934000000
2023-09-17 14:00:00,1629.88,1631.16,1628.61,1630.41,104270,10427,16993510.815,1,1694930400000
2023-09-17 13:00:00,1630.86,1631.81,1628.13,1629.88,157303,15730.3,25639445.241,1,1694926800000
2023-09-17 12:00:00,1628.99,1631.44,1627.07,1630.87,221785,22178.5,36129890.588,1,1694923200000
2023-09-17 11:00:00,1628.07,1630,1627.26,1628.99,155962,15596.2,25401440.935,1,1694919600000
2023-09-17 10:00:00,1625.32,1629.96,1624.33,1628.08,284700,28470,46324469.074,1,1694916000000
2023-09-17 09:00:00,1625.12,1627.25,1618.78,1625.33,731393,73139.3,118718366.621,1,1694912400000
2023-09-17 08:00:00,1634.4,1634.4,1621.82,1625.12,958095,95809.5,155924387.017,1,1694908800000
2023-09-17 07:00:00,1635.9,1636.84,1632.79,1634.4,132552,13255.2,21662904.421,1,1694905200000
2023-09-17 06:00:00,1636.79,1637.36,1634.71,1635.85,64161,6416.1,10495389.879,1,1694901600000
2023-09-17 05:00:00,1634.8,1638,1634.42,1636.8,80296,8029.6,13136575.789,1,1694898000000
2023-09-17 04:00:00,1633.6,1636.5,1633.02,1634.79,88594,8859.4,14484166.469,1,1694894400000
2023-09-17 03:00:00,1637.16,1637.17,1631.84,1633.61,165914,16591.4,27104222.002,1,1694890800000
2023-09-17 02:00:00,1637.51,1638.99,1635.23,1637.17,92797,9279.7,15190557.896,1,1694887200000
2023-09-17 01:00:00,1636.76,1639.5,1635.4,1637.5,207341,20734.1,33953557.371,1,1694883600000
2023-09-17 00:00:00,1634.35,1636.77,1633.6,1636.77,116766,11676.6,19091528.194,1,1694880000000
2023-09-16 23:00:00,1633.24,1637.2,1631.1,1634.35,225480,22548,36860701.455,1,1694876400000
2023-09-16 22:00:00,1635.43,1636.95,1633,1633.24,218111,21811.1,35660007.977,1,1694872800000
2023-09-16 21:00:00,1637.23,1637.87,1634.19,1635.43,179475,17947.5,29353318.279,1,1694869200000
2023-09-16 20:00:00,1635.83,1639.57,1634.5,1637.23,277842,27784.2,45492519.756,1,1694865600000
2023-09-16 19:00:00,1636.82,1637.51,1634.06,1635.84,175511,17551.1,28711267.736,1,1694862000000
2023-09-16 18:00:00,1634.86,1636.99,1631.45,1636.82,409352,40935.2,66900360.13,1,1694858400000
2023-09-16 17:00:00,1635.02,1638.99,1634.39,1634.87,215185,21518.5,35213959.44,1,1694854800000
2023-09-16 16:00:00,1637,1637.7,1633.61,1635.02,306351,30635.1,50112000.674,1,1694851200000
2023-09-16 15:00:00,1636.83,1638.29,1635,1637.01,227989,22798.9,37313949.169,1,1694847600000
2023-09-16 14:00:00,1638.09,1639.66,1634.56,1636.84,291573,29157.3,47725103.697,1,1694844000000
2023-09-16 13:00:00,1639,1640.81,1637.26,1638.09,368024,36802.4,60315667.797,1,1694840400000
2023-09-16 12:00:00,1641.57,1642.53,1638.5,1639.01,502947,50294.7,82498044.432,1,1694836800000
2023-09-16 11:00:00,1645.16,1647.7,1640.24,1641.56,417838,41783.8,68697113.338,1,1694833200000
2023-09-16 10:00:00,1643.55,1653,1643.55,1645.16,781670,78167,128787670.242,1,1694829600000
2023-09-16 09:00:00,1641.71,1644.82,1638.13,1643.54,419680,41968,68889179.878,1,1694826000000
2023-09-16 08:00:00,1641.18,1645.39,1640,1641.72,425451,42545.1,69875184.662,1,1694822400000
2023-09-16 07:00:00,1649.55,1653.52,1640.7,1641.18,865991,86599.1,142554299.608,1,1694818800000
2023-09-16 06:00:00,1632.2,1654.7,1630.57,1649.55,1404782,140478.2,231087823.669,1,1694815200000
2023-09-16 05:00:00,1622.65,1639.71,1622.65,1632.19,1222363,122236.3,199440418.918,1,1694811600000
2023-09-16 04:00:00,1621.37,1623,1618.82,1622.66,187076,18707.6,30334785.678,1,1694808000000
2023-09-16 03:00:00,1619.13,1623.6,1618.74,1621.37,133478,13347.8,21649934.417,1,1694804400000
2023-09-16 02:00:00,1619.16,1622,1617.42,1619.13,142528,14252.8,23083673.956,1,1694800800000
2023-09-16 01:00:00,1623.01,1623.33,1618.59,1619.16,265662,26566.2,43056375.619,1,1694797200000
2023-09-16 00:00:00,1619.65,1624,1618.74,1623.01,544615,54461.5,88288564.79,1,1694793600000
2023-09-15 23:00:00,1614.61,1620.46,1614.04,1619.64,411955,41195.5,66643048.947,1,1694790000000
2023-09-15 22:00:00,1620.5,1623,1611,1614.62,1214546,121454.6,196355975.716,1,1694786400000
2023-09-15 21:00:00,1619.91,1625.99,1619.6,1620.5,415744,41574.4,67460361.774,1,1694782800000
2023-09-15 20:00:00,1620.88,1624,1619.23,1619.91,573496,57349.6,92996577.099,1,1694779200000
2023-09-15 19:00:00,1630.19,1630.31,1617.08,1620.89,977293,97729.3,158621246.597,1,1694775600000
2023-09-15 18:00:00,1628.66,1630.51,1627.62,1630.2,182685,18268.5,29760837.391,1,1694772000000
2023-09-15 17:00:00,1629.58,1632.49,1626.58,1628.71,338170,33817,55090066.766,1,1694768400000
2023-09-15 16:00:00,1627.97,1629.78,1625.88,1629.54,417849,41784.9,68019664.11,1,1694764800000
2023-09-15 15:00:00,1630.03,1630.5,1627,1627.97,263474,26347.4,42905700.134,1,1694761200000
2023-09-15 14:00:00,1630.96,1632.3,1628.5,1630.03,183936,18393.6,29982387.839,1,1694757600000
2023-09-15 13:00:00,1633.2,1634.49,1629.68,1630.96,213199,21319.9,34797185.484,1,1694754000000
2023-09-15 12:00:00,1634.3,1635.82,1630.96,1633.2,239983,23998.3,39206356.178,1,1694750400000
2023-09-15 11:00:00,1632.43,1635.26,1630.55,1634.31,267541,26754.1,43694337.302,1,1694746800000
2023-09-15 10:00:00,1627.62,1635.8,1627.62,1632.42,720968,72096.8,117743221.388,1,1694743200000
2023-09-15 09:00:00,1624.21,1627.95,1622,1627.62,266793,26679.3,43353499.802,1,1694739600000
2023-09-15 08:00:00,1626.33,1629.37,1623.13,1624.21,399013,39901.3,64879263.209,1,1694736000000
2023-09-15 07:00:00,1629.64,1631,1625,1626.32,224389,22438.9,36520387.234,1,1694732400000
2023-09-15 06:00:00,1627.1,1632,1625.82,1629.64,235781,23578.1,38423703.342,1,1694728800000
2023-09-15 05:00:00,1626.92,1629.9,1623.39,1627.1,320702,32070.2,52167359.262,1,1694725200000
2023-09-15 04:00:00,1636.06,1638.48,1626.8,1626.93,354920,35492,57907855.219,1,1694721600000
2023-09-15 03:00:00,1629.45,1636.59,1629.2,1635.97,279783,27978.3,45687191.993,1,1694718000000
2023-09-15 02:00:00,1636.84,1644.99,1629.06,1629.46,837005,83700.5,136981607.966,1,1694714400000
2023-09-15 01:00:00,1634.69,1638.2,1631.67,1636.84,441019,44101.9,72114162.9,1,1694710800000
2023-09-15 00:00:00,1634.41,1635.89,1626.14,1634.69,775393,77539.3,126509518.093,1,1694707200000
2023-09-14 23:00:00,1636.4,1644.33,1628.51,1634.4,1411610,141161,230923577.292,1,1694703600000
2023-09-14 22:00:00,1624.97,1638.36,1622.5,1636.4,1308246,130824.6,213305665.457,1,1694700000000
2023-09-14 21:00:00,1624.06,1636,1621.01,1624.97,1801769,180176.9,293312480.934,1,1694696400000
2023-09-14 20:00:00,1624.67,1629.58,1617,1624.06,1307135,130713.5,212146629.293,1,1694692800000
2023-09-14 19:00:00,1622.2,1626.99,1621.71,1624.67,559609,55960.9,90895356.124,1,1694689200000
2023-09-14 18:00:00,1619.54,1622.97,1618.14,1622.24,339726,33972.6,55048676.968,1,1694685600000
2023-09-14 17:00:00,1619.87,1621.07,1618.04,1619.52,152596,15259.6,24712027.166,1,1694682000000
2023-09-14 16:00:00,1621.45,1622.62,1617.17,1619.86,416031,41603.1,67394148.335,1,1694678400000
2023-09-14 15:00:00,1619.88,1626.67,1616.41,1621.44,614263,61426.3,99608873.366,1,1694674800000
2023-09-14 14:00:00,1614.67,1620.49,1613.31,1619.88,261917,26191.7,42362977.354,1,1694671200000
2023-09-14 13:00:00,1615.97,1618.5,1612.02,1614.67,423264,42326.4,68338964.046,1,1694667600000
2023-09-14 12:00:00,1620.4,1621.63,1613.76,1615.97,385617,38561.7,62371056.871,1,1694664000000
2023-09-14 11:00:00,1623.42,1624.48,1618.37,1620.41,259484,25948.4,42062918.391,1,1694660400000
2023-09-14 10:00:00,1620.34,1623.42,1617.37,1623.42,577445,57744.5,93578524.005,1,1694656800000
2023-09-14 09:00:00,1635.73,1638.84,1618.01,1620.35,1913764,191376.4,311512196.8,1,1694653200000
2023-09-14 08:00:00,1607.4,1637.1,1606.89,1635.74,2254117,225411.7,366112073.893,1,1694649600000
2023-09-14 07:00:00,1606.69,1609.94,1605.73,1607.4,133647,13364.7,21482838.741,1,1694646000000
2023-09-14 06:00:00,1605.11,1609.51,1605.11,1606.7,135850,13585,21837899.107,1,1694642400000
2023-09-14 05:00:00,1603.68,1607.52,1602.65,1605.12,113997,11399.7,18295043.937,1,1694638800000
2023-09-14 04:00:00,1599.28,1605.77,1599.05,1603.64,219981,21998.1,35262905.921,1,1694635200000
2023-09-14 03:00:00,1599.29,1602.88,1595.07,1599.23,313702,31370.2,50176917.099,1,1694631600000
2023-09-14 02:00:00,1597.56,1602.46,1596.96,1599.29,256960,25696,41118328.789,1,1694628000000
2023-09-14 01:00:00,1609.24,1611.26,1596.35,1597.55,1144334,114433.4,183415656.497,1,1694624400000
2023-09-14 00:00:00,1608.02,1615.84,1605.7,1609.24,868170,86817,139899782.731,1,1694620800000
2023-09-13 23:00:00,1603.72,1619.14,1602.02,1608.01,1368816,136881.6,220562096.952,1,1694617200000
2023-09-13 22:00:00,1595.26,1611.81,1592.3,1603.72,1386411,138641.1,222430222.219,1,1694613600000
2023-09-13 21:00:00,1601,1602,1592.03,1595.27,672755,67275.5,107418967.923,1,1694610000000
2023-09-13 20:00:00,1604.48,1605.8,1592.2,1601,1686216,168621.6,269598675.661,1,1694606400000
2023-09-13 19:00:00,1600.03,1607.6,1597.18,1604.47,612299,61229.9,98118135.473,1,1694602800000
2023-09-13 18:00:00,1600.72,1604.19,1595.55,1600.03,911912,91191.2,145833931.553,1,1694599200000
2023-09-13 17:00:00,1592.75,1602.56,1590.7,1600.72,786881,78688.1,125698549.936,1,1694595600000
2023-09-13 16:00:00,1584.29,1594.8,1582.8,1592.75,602985,60298.5,95911564.597,1,1694592000000
2023-09-13 15:00:00,1587.59,1603.49,1582.61,1584.3,1711321,171132.1,272375501.952,1,1694588400000
2023-09-13 14:00:00,1584.48,1589.14,1581.61,1587.58,394648,39464.8,62558354.888,1,1694584800000
2023-09-13 13:00:00,1590.79,1590.99,1580.5,1584.48,692363,69236.3,109697169.377,1,1694581200000
2023-09-13 12:00:00,1589.94,1592.37,1588.09,1590.8,296952,29695.2,47231500.143,1,1694577600000
2023-09-13 11:00:00,1594.39,1595.83,1586.6,1589.95,479007,47900.7,76203789.166,1,1694574000000
2023-09-13 10:00:00,1598.92,1599.57,1593.87,1594.39,227846,22784.6,36378962.309,1,1694570400000
2023-09-13 09:00:00,1597.32,1601,1595.94,1598.92,250671,25067.1,40076516.619,1,1694566800000
2023-09-13 08:00:00,1593.2,1601.47,1589.35,1597.32,466769,46676.9,74466299.368,1,1694563200000
2023-09-13 07:00:00,1596.63,1596.98,1590.02,1593.21,488570,48857,77881913.64,1,1694559600000
2023-09-13 06:00:00,1601.16,1601.17,1595.68,1596.62,245790,24579,39279566.021,1,1694556000000
2023-09-13 05:00:00,1598.94,1604.45,1597.52,1601.16,160500,16050,25706660.516,1,1694552400000
2023-09-13 04:00:00,1598.22,1601.27,1597.06,1598.94,139252,13925.2,22274458.814,1,1694548800000
2023-09-13 03:00:00,1593.28,1610.78,1593.28,1598.24,911567,91156.7,145963640.206,1,1694545200000
2023-09-13 02:00:00,1585.84,1593.6,1583.95,1593.28,487699,48769.9,77517652.65,1,1694541600000
2023-09-13 01:00:00,1598.8,1602.59,1583.61,1585.84,1591948,159194.8,253342495.716,1,1694538000000
2023-09-13 00:00:00,1604.08,1623.53,1596.27,1598.81,2061319,206131.9,331698141.253,1,1694534400000
2023-09-12 23:00:00,1597.5,1605.8,1597.49,1604.08,527511,52751.1,84536648.104,1,1694530800000
2023-09-12 22:00:00,1608.53,1614,1594.78,1597.58,1560162,156016.2,250135464.72,1,1694527200000
2023-09-12 21:00:00,1604.86,1609.86,1595.21,1608.54,1377805,137780.5,220789330.314,1,1694523600000
2023-09-12 20:00:00,1609.95,1612.45,1604.07,1604.87,679966,67996.6,109362951.118,1,1694520000000
2023-09-12 19:00:00,1613.96,1615.8,1606.52,1609.92,739457,73945.7,119125540.381,1,1694516400000
2023-09-12 18:00:00,1589.08,1627.01,1586.45,1613.96,4216671,421667.1,678647133.181,1,1694512800000
2023-09-12 17:00:00,1577.81,1591,1576.18,1589.08,816336,81633.6,129323518.473,1,1694509200000
2023-09-12 16:00:00,1579.78,1584.54,1575.94,1577.81,438296,43829.6,69263416.716,1,1694505600000
2023-09-12 15:00:00,1578.94,1581.79,1574.07,1579.77,613274,61327.4,96793801.984,1,1694502000000
2023-09-12 14:00:00,1580.74,1585,1578.08,1578.98,579768,57976.8,91659251.237,1,1694498400000
2023-09-12 13:00:00,1582.21,1582.83,1575.52,1580.73,1010731,101073.1,159582388.07,1,1694494800000
2023-09-12 12:00:00,1584.8,1593.4,1580.72,1582.32,1174713,117471.3,186427101.824,1,1694491200000
2023-09-12 11:00:00,1557.23,1595,1557.23,1584.79,4575029,457502.9,722791810.436,1,1694487600000
2023-09-12 10:00:00,1552.68,1558.28,1552.08,1557.24,291274,29127.4,45315584.07,1,1694484000000
2023-09-12 09:00:00,1557.29,1558.32,1552.11,1552.67,321105,32110.5,49917120.804,1,1694480400000
2023-09-12 08:00:00,1551.96,1559.26,1549.7,1557.28,533887,53388.7,82975144.007,1,1694476800000
2023-09-12 07:00:00,1548.01,1552.37,1546.05,1551.96,385233,38523.3,59703508.182,1,1694473200000
2023-09-12 06:00:00,1544.2,1549.76,1543.97,1548.01,296631,29663.1,45898371.021,1,1694469600000
2023-09-12 05:00:00,1541.88,1548.71,1538.62,1544.2,427893,42789.3,66071373.587,1,1694466000000
2023-09-12 04:00:00,1539.35,1546.69,1530.56,1541.88,1230250,123025,189398085.865,1,1694462400000
2023-09-12 03:00:00,1556.28,1557.41,1531,1539.26,2300721,230072.1,355258658.686,1,1694458800000
2023-09-12 02:00:00,1564.08,1564.08,1555.01,1556.29,374688,37468.8,58437223.436,1,1694455200000
2023-09-12 01:00:00,1558.28,1564.63,1551.33,1564.07,832552,83255.2,129663920.714,1,1694451600000
2023-09-12 00:00:00,1562.28,1568.17,1557.55,1558.29,1007496,100749.6,157415673.872,1,1694448000000
2023-09-11 23:00:00,1558.96,1565.66,1550.44,1562.29,1799353,179935.3,280543250.047,1,1694444400000
2023-09-11 22:00:00,1588.01,1590,1548,1558.95,7189711,718971.1,1128073964.514,1,1694440800000
2023-09-11 21:00:00,1594,1598.62,1587.19,1588.02,1008075,100807.5,160608344.977,1,1694437200000
2023-09-11 20:00:00,1586.52,1594.89,1584.59,1594,823335,82333.5,130859434.145,1,1694433600000
2023-09-11 19:00:00,1589.43,1590.18,1585.16,1586.51,474187,47418.7,75297760.825,1,1694430000000
2023-09-11 18:00:00,1593.88,1594.42,1573.15,1589.42,2472352,247235.2,392084959.395,1,1694426400000
2023-09-11 17:00:00,1607,1608.55,1578.76,1593.88,3026726,302672.6,482127170.046,1,1694422800000
2023-09-11 16:00:00,1612.2,1612.71,1603.5,1607.09,924603,92460.3,148622820.818,1,1694419200000
2023-09-11 15:00:00,1615.52,1616.02,1611,1612.2,296130,29613,47771334.005,1,1694415600000
2023-09-11 14:00:00,1617.63,1618.48,1614.43,1615.51,385304,38530.4,62277951.473,1,1694412000000
2023-09-11 13:00:00,1612.21,1617.91,1611.5,1617.64,404210,40421,65266517.455,1,1694408400000
2023-09-11 12:00:00,1612.59,1612.59,1608.04,1612.23,355330,35533,57222343.927,1,1694404800000
2023-09-11 11:00:00,1612.84,1615.16,1612.25,1612.59,165101,16510.1,26638686.912,1,1694401200000
2023-09-11 10:00:00,1608.86,1613.09,1606.71,1612.84,260252,26025.2,41915817.964,1,1694397600000
2023-09-11 09:00:00,1609.89,1612.93,1606.14,1608.87,460098,46009.8,74070530.433,1,1694394000000
2023-09-11 08:00:00,1617.05,1619,1603,1609.89,1106946,110694.6,178292407.797,1,1694390400000
2023-09-11 07:00:00,1619.31,1620.24,1616.14,1617.04,221518,22151.8,35844900.028,1,1694386800000
2023-09-11 06:00:00,1623.79,1627.41,1619.2,1619.31,346706,34670.6,56277034.292,1,1694383200000
2023-09-11 05:00:00,1619.39,1628.88,1619.05,1623.8,403159,40315.9,65478765.323,1,1694379600000
2023-09-11 04:00:00,1617.34,1627,1614.57,1619.39,1120655,112065.5,181673608.263,1,1694376000000
2023-09-11 03:00:00,1612.55,1620.16,1601.43,1617.34,1014133,101413.3,163383520.814,1,1694372400000
2023-09-11 02:00:00,1608.76,1614.34,1608.16,1612.54,360975,36097.5,58196861.453,1,1694368800000
2023-09-11 01:00:00,1613.81,1614.27,1602.01,1608.76,965260,96526,155149125.222,1,1694365200000
2023-09-11 00:00:00,1619.87,1620.49,1588.74,1613.92,2185994,218599.4,351248090.469,1,1694361600000
2023-09-10 23:00:00,1622.29,1622.3,1609,1619.86,1311493,131149.3,211927837.59,1,1694358000000
2023-09-10 22:00:00,1626.99,1627.6,1620.7,1622.29,449863,44986.3,73037984.842,1,1694354400000
2023-09-10 21:00:00,1626,1628.77,1623.71,1626.99,362049,36204.9,58878776.324,1,1694350800000
2023-09-10 20:00:00,1624.41,1627,1624.17,1626,225461,22546.1,36654851.439,1,1694347200000
2023-09-10 19:00:00,1621.85,1627.13,1619.21,1624.42,489617,48961.7,79503190.304,1,1694343600000
2023-09-10 18:00:00,1623.4,1623.8,1621.52,1621.85,205582,20558.2,33360297.266,1,1694340000000
2023-09-10 17:00:00,1625.68,1626.88,1622.04,1623.41,166389,16638.9,27029310.47,1,1694336400000
2023-09-10 16:00:00,1624.94,1626,1622.8,1625.67,242876,24287.6,39444460.457,1,1694332800000
2023-09-10 15:00:00,1626.83,1627.4,1624.62,1624.94,108290,10829,17608261.689,1,1694329200000
2023-09-10 14:00:00,1626.12,1628.19,1625.84,1626.83,228125,22812.5,37121989.281,1,1694325600000
2023-09-10 13:00:00,1625.39,1626.6,1623.3,1626.12,244004,24400.4,39651277.549,1,1694322000000
2023-09-10 12:00:00,1631.3,1631.31,1617.77,1625.4,1375170,137517,223231958.898,1,1694318400000
2023-09-10 11:00:00,1631.19,1632.32,1629.9,1631.31,148045,14804.5,24146728.846,1,1694314800000
2023-09-10 10:00:00,1631.35,1631.86,1630.11,1631.19,119269,11926.9,19452925.404,1,1694311200000
2023-09-10 09:00:00,1632.39,1632.4,1626.56,1631.34,395333,39533.3,64434500.885,1,1694307600000
2023-09-10 08:00:00,1635.41,1635.68,1630.66,1632.4,302037,30203.7,49302484.644,1,1694304000000
2023-09-10 07:00:00,1635.41,1635.94,1634.45,1635.41,33373,3337.3,5456340.063,1,1694300400000
2023-09-10 06:00:00,1635.67,1637.03,1635.07,1635.5,121715,12171.5,19914914.533,1,1694296800000
2023-09-10 05:00:00,1633.78,1635.95,1633.65,1635.67,49927,4992.7,8163556.842,1,1694293200000
